reviewProConsIdx,reviewIdx,prosIdx,consIdx
84267,84267,4,1
84268,84268,2,1
84269,84269,1,5
84270,84270,3,4
84271,84271,1,1
84272,84272,1,6
84273,84273,5,4
84274,84274,3,6
84275,84275,3,1
84276,84276,5,4
84277,84277,2,8
84278,84278,1,7
84279,84279,5,1
84280,84280,3,1
84281,84281,3,4
84282,84282,4,6
84283,84283,3,6
84284,84284,1,5
84285,84285,6,4
84286,84286,5,5
84287,84287,2,4
84288,84288,4,7
84289,84289,2,2
84290,84290,3,5
84291,84291,2,1
84292,84292,3,6
84293,84293,2,1
84294,84294,2,2
84295,84295,3,3
84296,84296,5,5
84297,84297,1,5
84298,84298,1,7
84299,84299,4,1
84300,84300,5,3
84301,84301,5,7
84302,84302,4,7
84303,84303,1,3
84304,84304,4,4
84305,84305,1,3
84306,84306,3,8
84307,84307,5,7
84308,84308,4,3
84309,84309,4,4
84310,84310,5,5
84311,84311,5,7
84312,84312,4,3
84313,84313,5,6
84314,84314,5,4
84315,84315,2,7
84316,84316,2,2
84317,84317,1,5
84318,84318,3,8
84319,84319,4,8
84320,84320,5,8
84321,84321,5,6
84322,84322,3,3
84323,84323,4,3
84324,84324,1,8
84325,84325,2,3
84326,84326,4,8
84327,84327,1,8
84328,84328,4,7
84329,84329,3,4
84330,84330,1,3
84331,84331,1,4
84332,84332,5,5
84333,84333,4,7
84334,84334,1,6
84335,84335,4,2
84336,84336,3,7
84337,84337,3,4
84338,84338,2,3
84339,84339,2,7
84340,84340,5,2
84341,84341,5,1
84342,84342,1,6
84343,84343,3,7
84344,84344,2,6
84345,84345,4,1
84346,84346,5,7
84347,84347,4,3
84348,84348,2,3
84349,84349,4,1
84350,84350,2,3
84351,84351,1,6
84352,84352,5,4
84353,84353,4,5
84354,84354,5,5
84355,84355,6,3
84356,84356,1,3
84357,84357,5,4
84358,84358,5,2
84359,84359,6,8
84360,84360,3,3
84361,84361,3,1
84362,84362,5,6
84363,84363,5,6
84364,84364,2,7
84365,84365,3,2
84366,84366,3,3
84367,84367,2,4
84368,84368,5,2
84369,84369,3,2
84370,84370,3,5
84371,84371,3,1
84372,84372,3,5
84373,84373,6,1
84374,84374,1,6
84375,84375,1,3
84376,84376,4,8
84377,84377,2,5
84378,84378,4,1
84379,84379,4,8
84380,84380,4,3
84381,84381,3,5
84382,84382,4,3
84383,84383,4,8
84384,84384,5,8
84385,84385,4,3
84386,84386,3,2
84387,84387,2,3
84388,84388,5,3
84389,84389,2,5
84390,84390,1,3
84391,84391,2,1
84392,84392,3,5
84393,84393,5,4
84394,84394,4,4
84395,84395,5,2
84396,84396,6,7
84397,84397,2,5
84398,84398,2,2
84399,84399,4,5
84400,84400,3,2
84401,84401,6,6
84402,84402,2,4
84403,84403,2,4
84404,84404,4,3
84405,84405,5,5
84406,84406,5,6
84407,84407,4,4
84408,84408,2,4
84409,84409,3,3
84410,84410,2,2
84411,84411,2,5
84412,84412,4,8
84413,84413,3,4
84414,84414,1,4
84415,84415,2,7
84416,84416,5,8
84417,84417,4,2
84418,84418,1,5
84419,84419,1,4
84420,84420,2,6
84421,84421,1,5
84422,84422,2,2
84423,84423,3,5
84424,84424,5,4
84425,84425,1,4
84426,84426,4,6
84427,84427,3,6
84428,84428,1,3
84429,84429,1,3
84430,84430,2,4
84431,84431,3,6
84432,84432,1,7
84433,84433,3,6
84434,84434,4,3
84435,84435,1,3
84436,84436,3,5
84437,84437,5,4
84438,84438,4,7
84439,84439,1,4
84440,84440,6,2
84441,84441,6,6
84442,84442,3,6
84443,84443,3,5
84444,84444,1,1
84445,84445,1,5
84446,84446,1,3
84447,84447,3,2
84448,84448,3,4
84449,84449,2,8
84450,84450,2,8
84451,84451,3,1
84452,84452,2,8
84453,84453,4,3
84454,84454,4,7
84455,84455,4,8
84456,84456,1,2
84457,84457,1,6
84458,84458,5,1
84459,84459,5,3
84460,84460,5,6
84461,84461,5,3
84462,84462,3,3
84463,84463,4,5
84464,84464,5,7
84465,84465,3,3
84466,84466,1,2
84467,84467,6,2
84468,84468,5,5
84469,84469,1,2
84470,84470,5,3
84471,84471,2,6
84472,84472,3,3
84473,84473,2,4
84474,84474,6,4
84475,84475,3,5
84476,84476,4,3
84477,84477,4,8
84478,84478,2,1
84479,84479,5,2
84480,84480,6,6
84481,84481,2,4
84482,84482,5,7
84483,84483,4,8
84484,84484,6,2
84485,84485,4,5
84486,84486,1,2
84487,84487,1,7
84488,84488,2,7
84489,84489,3,1
84490,84490,1,4
84491,84491,4,4
84492,84492,5,4
84493,84493,2,2
84494,84494,4,8
84495,84495,5,3
84496,84496,2,3
84497,84497,3,2
84498,84498,5,3
84499,84499,3,5
84500,84500,2,6
84501,84501,1,2
84502,84502,3,4
84503,84503,3,1
84504,84504,3,4
84505,84505,4,6
84506,84506,3,7
84507,84507,3,1
84508,84508,6,2
84509,84509,5,4
84510,84510,1,7
84511,84511,5,6
84512,84512,4,1
84513,84513,3,4
84514,84514,5,3
84515,84515,6,2
84516,84516,4,2
84517,84517,2,8
84518,84518,2,7
84519,84519,4,5
84520,84520,4,3
84521,84521,4,7
84522,84522,4,3
84523,84523,6,2
84524,84524,4,2
84525,84525,2,7
84526,84526,3,1
84527,84527,3,2
84528,84528,1,2
84529,84529,3,3
84530,84530,3,2
84531,84531,1,2
84532,84532,1,6
84533,84533,2,8
84534,84534,5,7
84535,84535,1,5
84536,84536,3,1
84537,84537,1,5
84538,84538,5,1
84539,84539,2,5
84540,84540,3,1
84541,84541,1,3
84542,84542,2,1
84543,84543,1,3
84544,84544,3,2
84545,84545,2,5
84546,84546,2,2
84547,84547,2,3
84548,84548,1,8
84549,84549,3,4
84550,84550,5,2
84551,84551,1,7
84552,84552,1,3
84553,84553,1,6
84554,84554,2,5
84555,84555,4,7
84556,84556,4,4
84557,84557,5,2
84558,84558,2,2
84559,84559,5,7
84560,84560,3,3
84561,84561,1,7
84562,84562,2,1
84563,84563,3,2
84564,84564,5,5
84565,84565,4,3
84566,84566,5,6
84567,84567,1,2
84568,84568,1,7
84569,84569,3,8
84570,84570,3,2
84571,84571,5,4
84572,84572,2,2
84573,84573,5,5
84574,84574,2,8
84575,84575,5,7
84576,84576,5,3
84577,84577,4,5
84578,84578,5,1
84579,84579,2,6
84580,84580,1,5
84581,84581,1,7
84582,84582,2,3
84583,84583,3,6
84584,84584,1,6
84585,84585,2,1
84586,84586,5,1
84587,84587,2,8
84588,84588,4,1
84589,84589,3,5
84590,84590,4,5
84591,84591,4,1
84592,84592,3,1
84593,84593,5,4
84594,84594,2,3
84595,84595,2,1
84596,84596,4,5
84597,84597,1,1
84598,84598,5,2
84599,84599,2,6
84600,84600,3,7
84601,84601,3,3
84602,84602,3,8
84603,84603,3,8
84604,84604,3,4
84605,84605,3,1
84606,84606,5,5
84607,84607,5,3
84608,84608,4,2
84609,84609,2,3
84610,84610,2,8
84611,84611,5,2
84612,84612,2,2
84613,84613,3,8
84614,84614,2,8
84615,84615,4,5
84616,84616,3,3
84617,84617,2,5
84618,84618,4,8
84619,84619,1,7
84620,84620,5,1
84621,84621,4,7
84622,84622,1,4
84623,84623,2,4
84624,84624,5,2
84625,84625,4,3
84626,84626,5,5
84627,84627,4,6
84628,84628,5,2
84629,84629,1,5
84630,84630,4,8
84631,84631,4,7
84632,84632,5,5
84633,84633,4,8
84634,84634,5,4
84635,84635,2,5
84636,84636,5,4
84637,84637,4,2
84638,84638,5,3
84639,84639,5,5
84640,84640,3,8
84641,84641,2,4
84642,84642,1,7
84643,84643,3,6
84644,84644,1,4
84645,84645,2,3
84646,84646,6,7
84647,84647,3,4
84648,84648,3,3
84649,84649,4,5
84650,84650,2,5
84651,84651,1,5
84652,84652,2,3
84653,84653,3,1
84654,84654,1,4
84655,84655,3,3
84656,84656,4,8
84657,84657,1,3
84658,84658,1,7
84659,84659,6,7
84660,84660,2,7
84661,84661,6,5
84662,84662,5,6
84663,84663,4,2
84664,84664,5,7
84665,84665,1,4
84666,84666,2,7
84667,84667,5,3
84668,84668,3,2
84669,84669,1,4
84670,84670,2,1
84671,84671,3,4
84672,84672,3,3
84673,84673,4,7
84674,84674,1,2
84675,84675,2,4
84676,84676,4,4
84677,84677,6,2
84678,84678,6,1
84679,84679,2,4
84680,84680,1,4
84681,84681,5,4
84682,84682,3,5
84683,84683,2,7
84684,84684,5,7
84685,84685,3,6
84686,84686,2,8
84687,84687,3,6
84688,84688,4,3
84689,84689,4,5
84690,84690,1,6
84691,84691,5,4
84692,84692,4,2
84693,84693,2,3
84694,84694,1,8
84695,84695,1,7
84696,84696,5,5
84697,84697,4,2
84698,84698,2,6
84699,84699,1,7
84700,84700,5,1
84701,84701,5,6
84702,84702,2,2
84703,84703,4,5
84704,84704,1,5
84705,84705,3,2
84706,84706,2,1
84707,84707,1,8
84708,84708,2,1
84709,84709,3,6
84710,84710,2,8
84711,84711,4,1
84712,84712,3,2
84713,84713,1,5
84714,84714,4,7
84715,84715,5,4
84716,84716,3,1
84717,84717,1,1
84718,84718,2,7
84719,84719,4,2
84720,84720,2,4
84721,84721,2,4
84722,84722,5,3
84723,84723,5,3
84724,84724,4,2
84725,84725,5,4
84726,84726,5,2
84727,84727,2,7
84728,84728,2,1
84729,84729,4,6
84730,84730,5,1
84731,84731,4,4
84732,84732,2,5
84733,84733,4,5
84734,84734,4,5
84735,84735,5,8
84736,84736,4,4
84737,84737,5,2
84738,84738,2,2
84739,84739,1,7
84740,84740,1,5
84741,84741,1,6
84742,84742,4,7
84743,84743,2,1
84744,84744,3,1
84745,84745,3,2
84746,84746,4,2
84747,84747,4,7
84748,84748,5,7
84749,84749,5,5
84750,84750,3,6
84751,84751,5,8
84752,84752,2,8
84753,84753,4,5
84754,84754,1,1
84755,84755,4,8
84756,84756,1,3
84757,84757,2,5
84758,84758,1,3
84759,84759,2,1
84760,84760,1,5
84761,84761,4,6
84762,84762,1,5
84763,84763,5,5
84764,84764,3,4
84765,84765,6,8
84766,84766,2,5
84767,84767,2,3
84768,84768,3,5
84769,84769,2,4
84770,84770,3,3
84771,84771,3,6
84772,84772,3,8
84773,84773,3,3
84774,84774,3,1
84775,84775,2,2
84776,84776,3,5
84777,84777,1,2
84778,84778,3,6
84779,84779,5,7
84780,84780,5,3
84781,84781,2,7
84782,84782,3,8
84783,84783,3,4
84784,84784,2,3
84785,84785,2,3
84786,84786,5,5
84787,84787,1,5
84788,84788,4,8
84789,84789,5,3
84790,84790,1,5
84791,84791,1,5
84792,84792,5,3
84793,84793,4,5
84794,84794,3,3
84795,84795,3,7
84796,84796,2,3
84797,84797,5,4
84798,84798,1,6
84799,84799,3,1
84800,84800,1,6
84801,84801,1,3
84802,84802,3,6
84803,84803,5,5
84804,84804,3,5
84805,84805,3,1
84806,84806,5,3
84807,84807,6,7
84808,84808,3,4
84809,84809,1,5
84810,84810,3,2
84811,84811,3,1
84812,84812,4,5
84813,84813,5,6
84814,84814,2,1
84815,84815,5,4
84816,84816,4,3
84817,84817,3,4
84818,84818,3,3
84819,84819,1,1
84820,84820,2,5
84821,84821,1,6
84822,84822,3,7
84823,84823,3,6
84824,84824,4,6
84825,84825,2,6
84826,84826,1,4
84827,84827,3,1
84828,84828,2,5
84829,84829,2,4
84830,84830,2,1
84831,84831,1,3
84832,84832,3,6
84833,84833,1,1
84834,84834,2,4
84835,84835,1,4
84836,84836,4,3
84837,84837,1,8
84838,84838,3,7
84839,84839,3,4
84840,84840,5,7
84841,84841,1,7
84842,84842,5,4
84843,84843,3,6
84844,84844,4,4
84845,84845,3,6
84846,84846,1,4
84847,84847,4,7
84848,84848,2,2
84849,84849,1,2
84850,84850,3,7
84851,84851,4,7
84852,84852,6,6
84853,84853,2,5
84854,84854,1,6
84855,84855,2,8
84856,84856,5,7
84857,84857,1,6
84858,84858,3,2
84859,84859,6,4
84860,84860,3,3
84861,84861,3,7
84862,84862,1,2
84863,84863,4,4
84864,84864,1,6
84865,84865,3,8
84866,84866,1,2
84867,84867,3,1
84868,84868,2,6
84869,84869,4,4
84870,84870,1,5
84871,84871,3,5
84872,84872,1,1
84873,84873,1,7
84874,84874,5,3
84875,84875,3,6
84876,84876,5,4
84877,84877,1,8
84878,84878,5,2
84879,84879,1,2
84880,84880,5,8
84881,84881,5,6
84882,84882,1,1
84883,84883,1,5
84884,84884,1,5
84885,84885,3,3
84886,84886,3,6
84887,84887,1,3
84888,84888,1,2
84889,84889,5,2
84890,84890,1,2
84891,84891,1,3
84892,84892,4,2
84893,84893,4,3
84894,84894,4,2
84895,84895,1,5
84896,84896,4,8
84897,84897,2,3
84898,84898,2,4
84899,84899,1,1
84900,84900,2,1
84901,84901,1,7
84902,84902,4,7
84903,84903,1,4
84904,84904,3,5
84905,84905,5,3
84906,84906,5,2
84907,84907,2,4
84908,84908,2,1
84909,84909,2,7
84910,84910,4,3
84911,84911,4,7
84912,84912,3,4
84913,84913,6,3
84914,84914,1,7
84915,84915,1,5
84916,84916,4,6
84917,84917,5,2
84918,84918,2,5
84919,84919,6,3
84920,84920,5,7
84921,84921,2,1
84922,84922,1,5
84923,84923,1,1
84924,84924,4,3
84925,84925,5,1
84926,84926,4,7
84927,84927,2,3
84928,84928,2,5
84929,84929,4,4
84930,84930,6,5
84931,84931,5,7
84932,84932,2,7
84933,84933,3,6
84934,84934,3,3
84935,84935,3,3
84936,84936,3,7
84937,84937,4,4
84938,84938,3,3
84939,84939,2,3
84940,84940,3,2
84941,84941,3,4
84942,84942,4,7
84943,84943,3,2
84944,84944,3,4
84945,84945,1,3
84946,84946,6,8
84947,84947,1,5
84948,84948,3,6
84949,84949,4,1
84950,84950,1,4
84951,84951,4,2
84952,84952,4,1
84953,84953,1,5
84954,84954,4,2
84955,84955,5,5
84956,84956,2,3
84957,84957,2,4
84958,84958,2,7
84959,84959,3,6
84960,84960,4,5
84961,84961,1,6
84962,84962,1,6
84963,84963,1,4
84964,84964,2,2
84965,84965,2,1
84966,84966,3,6
84967,84967,2,7
84968,84968,5,1
84969,84969,3,8
84970,84970,5,3
84971,84971,2,3
84972,84972,1,7
84973,84973,1,1
84974,84974,4,4
84975,84975,1,3
84976,84976,1,1
84977,84977,5,7
84978,84978,1,7
84979,84979,2,6
84980,84980,3,6
84981,84981,2,4
84982,84982,2,4
84983,84983,4,4
84984,84984,6,5
84985,84985,5,3
84986,84986,2,3
84987,84987,4,1
84988,84988,6,1
84989,84989,2,4
84990,84990,5,7
84991,84991,2,2
84992,84992,1,7
84993,84993,2,4
84994,84994,4,5
84995,84995,5,2
84996,84996,2,3
84997,84997,1,2
84998,84998,4,5
84999,84999,4,3
85000,85000,4,1
85001,85001,3,8
85002,85002,3,1
85003,85003,1,3
85004,85004,4,3
85005,85005,6,1
85006,85006,5,1
85007,85007,6,2
85008,85008,4,8
85009,85009,4,5
85010,85010,3,3
85011,85011,5,8
85012,85012,1,7
85013,85013,1,7
85014,85014,3,3
85015,85015,6,6
85016,85016,1,5
85017,85017,5,4
85018,85018,4,1
85019,85019,3,1
85020,85020,5,3
85021,85021,3,3
85022,85022,2,2
85023,85023,6,7
85024,85024,3,8
85025,85025,4,7
85026,85026,6,1
85027,85027,4,6
85028,85028,2,1
85029,85029,2,2
85030,85030,1,8
85031,85031,6,2
85032,85032,5,3
85033,85033,5,3
85034,85034,6,5
85035,85035,5,2
85036,85036,4,6
85037,85037,2,2
85038,85038,1,6
85039,85039,2,6
85040,85040,5,7
85041,85041,2,2
85042,85042,3,1
85043,85043,6,1
85044,85044,5,7
85045,85045,4,2
85046,85046,1,8
85047,85047,5,6
85048,85048,4,7
85049,85049,1,6
85050,85050,3,4
85051,85051,2,4
85052,85052,3,7
85053,85053,1,4
85054,85054,1,7
85055,85055,1,7
85056,85056,1,2
85057,85057,1,7
85058,85058,6,6
85059,85059,6,7
85060,85060,4,2
85061,85061,3,1
85062,85062,4,5
85063,85063,4,5
85064,85064,6,2
85065,85065,3,1
85066,85066,3,5
85067,85067,4,3
85068,85068,1,1
85069,85069,3,7
85070,85070,2,1
85071,85071,2,3
85072,85072,3,3
85073,85073,6,6
85074,85074,4,1
85075,85075,3,2
85076,85076,5,5
85077,85077,2,1
85078,85078,1,6
85079,85079,3,8
85080,85080,1,7
85081,85081,4,1
85082,85082,5,3
85083,85083,1,5
85084,85084,3,6
85085,85085,4,5
85086,85086,1,6
85087,85087,6,1
85088,85088,5,5
85089,85089,6,4
85090,85090,1,3
85091,85091,1,1
85092,85092,5,2
85093,85093,4,5
85094,85094,3,6
85095,85095,4,3
85096,85096,1,7
85097,85097,6,8
85098,85098,2,2
85099,85099,1,2
85100,85100,2,5
85101,85101,2,5
85102,85102,2,5
85103,85103,1,6
85104,85104,5,5
85105,85105,1,5
85106,85106,5,5
85107,85107,4,8
85108,85108,6,5
85109,85109,3,5
85110,85110,2,7
85111,85111,6,6
85112,85112,2,4
85113,85113,1,7
85114,85114,3,5
85115,85115,6,1
85116,85116,5,8
85117,85117,2,6
85118,85118,1,7
85119,85119,2,2
85120,85120,1,2
85121,85121,3,6
85122,85122,3,6
85123,85123,1,6
85124,85124,2,8
85125,85125,3,7
85126,85126,1,1
85127,85127,2,2
85128,85128,5,5
85129,85129,4,6
85130,85130,2,3
85131,85131,4,1
85132,85132,5,6
85133,85133,4,3
85134,85134,6,4
85135,85135,3,4
85136,85136,2,1
85137,85137,5,4
85138,85138,1,8
85139,85139,2,3
85140,85140,4,7
85141,85141,3,6
85142,85142,1,7
85143,85143,1,1
85144,85144,1,3
85145,85145,4,5
85146,85146,3,7
85147,85147,4,5
85148,85148,1,1
85149,85149,5,4
85150,85150,4,8
85151,85151,5,1
85152,85152,5,1
85153,85153,5,8
85154,85154,4,1
85155,85155,5,4
85156,85156,5,3
85157,85157,4,2
85158,85158,3,6
85159,85159,5,4
85160,85160,5,3
85161,85161,2,5
85162,85162,2,1
85163,85163,3,8
85164,85164,4,6
85165,85165,2,1
85166,85166,1,2
85167,85167,3,1
85168,85168,4,5
85169,85169,2,5
85170,85170,4,1
85171,85171,2,1
85172,85172,2,2
85173,85173,2,6
85174,85174,4,3
85175,85175,4,2
85176,85176,2,1
85177,85177,5,7
85178,85178,2,1
85179,85179,2,7
85180,85180,2,7
85181,85181,4,5
85182,85182,2,1
85183,85183,5,3
85184,85184,3,5
85185,85185,1,2
85186,85186,2,2
85187,85187,1,8
85188,85188,2,8
85189,85189,5,2
85190,85190,5,5
85191,85191,5,3
85192,85192,4,5
85193,85193,5,7
85194,85194,2,2
85195,85195,5,5
85196,85196,4,1
85197,85197,3,3
85198,85198,1,3
85199,85199,4,8
85200,85200,2,2
85201,85201,2,2
85202,85202,4,5
85203,85203,5,1
85204,85204,4,5
85205,85205,4,4
85206,85206,2,4
85207,85207,5,2
85208,85208,4,8
85209,85209,6,2
85210,85210,4,6
85211,85211,2,8
85212,85212,3,4
85213,85213,4,3
85214,85214,3,5
85215,85215,4,8
85216,85216,5,3
85217,85217,1,8
85218,85218,1,5
85219,85219,4,4
85220,85220,5,8
85221,85221,3,5
85222,85222,5,5
85223,85223,4,3
85224,85224,2,8
85225,85225,5,1
85226,85226,5,5
85227,85227,1,5
85228,85228,3,5
85229,85229,2,7
85230,85230,3,3
85231,85231,1,2
85232,85232,5,3
85233,85233,3,3
85234,85234,5,4
85235,85235,2,2
85236,85236,2,6
85237,85237,3,7
85238,85238,2,7
85239,85239,2,3
85240,85240,3,1
85241,85241,5,1
85242,85242,3,3
85243,85243,2,3
85244,85244,1,2
85245,85245,6,3
85246,85246,1,6
85247,85247,4,5
85248,85248,5,4
85249,85249,1,8
85250,85250,2,8
85251,85251,2,8
85252,85252,3,7
85253,85253,1,3
85254,85254,4,6
85255,85255,3,3
85256,85256,4,6
85257,85257,4,2
85258,85258,4,2
85259,85259,1,8
85260,85260,5,7
85261,85261,5,1
85262,85262,5,1
85263,85263,5,6
85264,85264,4,8
85265,85265,3,6
85266,85266,2,1
85267,85267,6,8
85268,85268,2,7
85269,85269,5,3
85270,85270,2,2
85271,85271,5,8
85272,85272,3,2
85273,85273,1,7
85274,85274,5,8
85275,85275,3,2
85276,85276,3,6
85277,85277,3,5
85278,85278,5,4
85279,85279,1,1
85280,85280,3,2
85281,85281,4,6
85282,85282,5,1
85283,85283,4,7
85284,85284,3,5
85285,85285,5,4
85286,85286,3,7
85287,85287,3,4
85288,85288,3,1
85289,85289,3,1
85290,85290,4,3
85291,85291,4,4
85292,85292,3,8
85293,85293,1,6
85294,85294,3,5
85295,85295,4,2
85296,85296,3,7
85297,85297,5,5
85298,85298,5,7
85299,85299,3,3
85300,85300,1,1
85301,85301,4,3
85302,85302,6,2
85303,85303,1,2
85304,85304,3,5
85305,85305,5,1
85306,85306,1,7
85307,85307,3,4
85308,85308,2,2
85309,85309,3,4
85310,85310,2,6
85311,85311,1,1
85312,85312,1,4
85313,85313,6,5
85314,85314,3,5
85315,85315,4,3
85316,85316,5,7
85317,85317,4,5
85318,85318,5,8
85319,85319,2,6
85320,85320,6,2
85321,85321,2,2
85322,85322,1,4
85323,85323,5,3
85324,85324,4,6
85325,85325,2,2
85326,85326,3,6
85327,85327,2,1
85328,85328,2,5
85329,85329,4,7
85330,85330,3,1
85331,85331,5,8
85332,85332,1,1
85333,85333,4,3
85334,85334,6,4
85335,85335,3,8
85336,85336,3,8
85337,85337,5,6
85338,85338,3,6
85339,85339,3,8
85340,85340,5,4
85341,85341,2,4
85342,85342,5,2
85343,85343,2,5
85344,85344,2,8
85345,85345,3,3
85346,85346,1,5
85347,85347,2,4
85348,85348,2,8
85349,85349,5,6
85350,85350,5,6
85351,85351,4,3
85352,85352,2,1
85353,85353,1,3
85354,85354,2,7
85355,85355,1,8
85356,85356,4,7
85357,85357,6,6
85358,85358,1,6
85359,85359,3,6
85360,85360,4,7
85361,85361,1,5
85362,85362,5,5
85363,85363,1,3
85364,85364,5,8
85365,85365,5,4
85366,85366,4,4
85367,85367,3,4
85368,85368,2,3
85369,85369,1,2
85370,85370,6,7
85371,85371,2,8
85372,85372,2,8
85373,85373,3,6
85374,85374,4,3
85375,85375,5,2
85376,85376,1,7
85377,85377,5,7
85378,85378,5,6
85379,85379,5,3
85380,85380,2,6
85381,85381,6,4
85382,85382,5,2
85383,85383,4,6
85384,85384,6,5
85385,85385,5,4
85386,85386,2,8
85387,85387,6,5
85388,85388,1,5
85389,85389,6,7
85390,85390,3,7
85391,85391,5,5
85392,85392,3,2
85393,85393,2,4
85394,85394,4,3
85395,85395,4,6
85396,85396,3,8
85397,85397,3,3
85398,85398,4,5
85399,85399,2,2
85400,85400,2,8
85401,85401,2,4
85402,85402,1,5
85403,85403,4,7
85404,85404,5,6
85405,85405,1,6
85406,85406,1,3
85407,85407,5,5
85408,85408,6,2
85409,85409,2,6
85410,85410,5,4
85411,85411,4,6
85412,85412,3,1
85413,85413,1,5
85414,85414,5,1
85415,85415,2,5
85416,85416,1,6
85417,85417,2,6
85418,85418,5,8
85419,85419,1,4
85420,85420,3,6
85421,85421,1,3
85422,85422,5,7
85423,85423,2,5
85424,85424,4,4
85425,85425,6,2
85426,85426,2,6
85427,85427,1,1
85428,85428,5,7
85429,85429,2,2
85430,85430,5,2
85431,85431,5,4
85432,85432,2,6
85433,85433,5,1
85434,85434,5,8
85435,85435,1,8
85436,85436,2,8
85437,85437,4,2
85438,85438,4,6
85439,85439,1,8
85440,85440,5,2
85441,85441,5,5
85442,85442,5,1
85443,85443,4,1
85444,85444,2,5
85445,85445,5,3
85446,85446,2,3
85447,85447,4,7
85448,85448,1,7
85449,85449,5,2
85450,85450,1,5
85451,85451,5,1
85452,85452,3,2
85453,85453,5,8
85454,85454,6,5
85455,85455,4,1
85456,85456,1,2
85457,85457,6,6
85458,85458,4,7
85459,85459,3,7
85460,85460,1,8
85461,85461,1,2
85462,85462,2,4
85463,85463,5,5
85464,85464,1,8
85465,85465,3,3
85466,85466,5,5
85467,85467,6,1
85468,85468,6,4
85469,85469,3,1
85470,85470,5,8
85471,85471,2,4
85472,85472,1,1
85473,85473,5,4
85474,85474,5,1
85475,85475,1,1
85476,85476,5,7
85477,85477,3,7
85478,85478,1,2
85479,85479,5,8
85480,85480,1,3
85481,85481,1,3
85482,85482,2,6
85483,85483,3,3
85484,85484,1,2
85485,85485,3,8
85486,85486,5,8
85487,85487,4,2
85488,85488,2,8
85489,85489,2,2
85490,85490,5,2
85491,85491,4,4
85492,85492,1,6
85493,85493,3,3
85494,85494,1,5
85495,85495,6,5
85496,85496,3,5
85497,85497,3,6
85498,85498,4,3
85499,85499,4,1
85500,85500,6,4
85501,85501,3,2
85502,85502,3,7
85503,85503,3,2
85504,85504,1,2
85505,85505,4,4
85506,85506,2,1
85507,85507,3,1
85508,85508,4,4
85509,85509,2,2
85510,85510,4,1
85511,85511,5,2
85512,85512,6,6
85513,85513,2,1
85514,85514,3,5
85515,85515,4,7
85516,85516,5,2
85517,85517,3,4
85518,85518,5,8
85519,85519,1,3
85520,85520,1,7
85521,85521,1,7
85522,85522,3,5
85523,85523,1,2
85524,85524,1,5
85525,85525,2,8
85526,85526,1,3
85527,85527,6,7
85528,85528,1,2
85529,85529,1,2
85530,85530,6,4
85531,85531,6,1
85532,85532,2,5
85533,85533,5,2
85534,85534,1,6
85535,85535,2,1
85536,85536,3,4
85537,85537,5,8
85538,85538,5,4
85539,85539,5,3
85540,85540,4,1
85541,85541,5,5
85542,85542,3,7
85543,85543,3,6
85544,85544,2,4
85545,85545,2,2
85546,85546,2,8
85547,85547,2,4
85548,85548,6,5
85549,85549,4,1
85550,85550,5,5
85551,85551,3,4
85552,85552,2,4
85553,85553,5,4
85554,85554,6,3
85555,85555,2,4
85556,85556,1,4
85557,85557,3,3
85558,85558,1,2
85559,85559,1,1
85560,85560,6,7
85561,85561,2,4
85562,85562,5,6
85563,85563,6,7
85564,85564,2,3
85565,85565,5,6
85566,85566,2,1
85567,85567,1,1
85568,85568,3,5
85569,85569,4,3
85570,85570,4,2
85571,85571,4,5
85572,85572,4,3
85573,85573,5,7
85574,85574,2,8
85575,85575,4,1
85576,85576,6,3
85577,85577,2,6
85578,85578,4,6
85579,85579,2,2
85580,85580,3,1
85581,85581,2,6
85582,85582,1,7
85583,85583,5,5
85584,85584,4,4
85585,85585,5,8
85586,85586,5,7
85587,85587,2,5
85588,85588,4,6
85589,85589,6,5
85590,85590,5,4
85591,85591,3,7
85592,85592,4,3
85593,85593,3,5
85594,85594,4,4
85595,85595,3,3
85596,85596,2,3
85597,85597,6,6
85598,85598,2,8
85599,85599,5,4
85600,85600,2,6
85601,85601,3,7
85602,85602,4,1
85603,85603,4,3
85604,85604,2,2
85605,85605,4,8
85606,85606,4,4
85607,85607,1,1
85608,85608,4,5
85609,85609,3,7
85610,85610,5,2
85611,85611,3,6
85612,85612,2,2
85613,85613,4,6
85614,85614,3,3
85615,85615,5,5
85616,85616,4,3
85617,85617,3,4
85618,85618,1,5
85619,85619,2,7
85620,85620,3,1
85621,85621,2,7
85622,85622,5,1
85623,85623,1,3
85624,85624,4,6
85625,85625,2,2
85626,85626,2,3
85627,85627,3,4
85628,85628,5,7
85629,85629,2,7
85630,85630,6,8
85631,85631,1,5
85632,85632,3,4
85633,85633,4,1
85634,85634,2,6
85635,85635,6,5
85636,85636,2,3
85637,85637,3,3
85638,85638,5,1
85639,85639,4,4
85640,85640,4,6
85641,85641,6,2
85642,85642,1,1
85643,85643,5,5
85644,85644,2,1
85645,85645,5,3
85646,85646,3,5
85647,85647,1,8
85648,85648,2,2
85649,85649,2,1
85650,85650,5,7
85651,85651,5,1
85652,85652,2,3
85653,85653,3,4
85654,85654,3,1
85655,85655,2,6
85656,85656,5,2
85657,85657,6,6
85658,85658,1,8
85659,85659,3,6
85660,85660,5,4
85661,85661,5,8
85662,85662,5,4
85663,85663,3,2
