reviewIdx,userIdx,lectureIdx,totalRating,priceRating,teachingPowerRating,recommend
82250,522,1270,5.0,4.5,4.0,Y
82251,522,1291,4.5,4.5,3.5,Y
82252,522,1302,3.5,3.5,3.5,Y
82253,522,1356,4.5,4.0,4.0,Y
82254,522,1371,4.0,3.0,3.0,Y
82255,522,1372,4.0,4.5,4.0,Y
82256,522,1373,4.0,3.5,3.0,Y
82257,522,1374,4.5,4.0,4.5,Y
82258,522,1375,3.5,3.5,4.0,Y
82259,522,1376,3.5,4.0,2.5,Y
82260,522,1393,4.0,3.0,4.0,Y
82261,522,1500,4.5,4.0,3.5,Y
82262,522,1580,4.0,3.5,4.0,Y
82263,522,1617,3.5,2.0,4.0,Y
82264,522,1639,4.5,4.0,3.5,Y
82265,522,1645,4.5,3.5,3.0,Y
82266,522,1704,4.5,4.0,3.0,Y
82267,522,1732,4.5,3.5,4.0,Y
82268,522,1784,4.0,3.5,4.5,Y
82269,522,2023,2.5,1.0,4.0,N
82270,522,2028,5.0,4.5,4.5,Y
82271,522,2082,1.5,2.0,3.0,N
82272,522,2094,1.5,1.0,4.0,N
82273,522,2105,4.5,3.5,3.5,Y
82274,522,2141,1.5,2.5,2.5,N
82275,522,2329,4.5,3.5,4.5,Y
82276,522,2384,0.5,2.5,2.0,N
82277,522,2393,4.0,4.0,4.5,Y
82278,522,2502,4.5,4.0,4.0,Y
82279,522,2542,4.5,3.0,3.5,Y
82280,522,2571,4.0,3.0,4.5,Y
82281,522,2628,3.0,4.5,3.0,N
82282,522,2700,4.5,3.5,3.5,Y
82283,522,2706,3.0,2.0,2.5,N
82284,522,2720,0.5,-1.0,3.0,N
82285,522,2858,5.0,4.5,4.0,Y
82286,522,2908,4.5,4.0,3.5,Y
82287,522,2918,4.5,4.5,4.5,Y
82288,522,2959,4.0,4.5,3.5,Y
82289,522,2997,4.5,3.0,3.5,Y
82290,522,3052,4.5,4.5,4.5,Y
82291,522,3243,1.5,0.5,3.0,N
82292,522,3406,4.0,3.5,4.0,Y
82293,522,3578,4.0,3.5,4.0,Y
82294,522,3911,2.5,2.0,4.0,N
82295,522,3949,3.0,2.0,2.0,Y
82296,522,3994,3.5,4.0,4.0,Y
82297,522,4011,4.0,4.0,3.5,Y
82298,522,4027,4.0,4.0,4.0,Y
82299,522,4052,2.5,2.0,2.5,N
82300,522,4226,3.5,3.5,2.5,Y
82301,522,4734,3.5,3.0,4.0,Y
82302,522,4878,4.0,3.5,4.0,Y
82303,522,4963,4.5,4.0,4.5,Y
82304,522,4993,3.5,4.5,2.5,Y
82305,522,5010,3.5,4.0,3.0,Y
82306,522,3595,4.0,4.0,3.0,Y
82307,522,4661,3.0,4.0,4.0,Y
82308,522,2815,4.0,4.5,3.0,Y
82309,522,4189,2.5,3.5,4.5,N
82310,522,1891,1.5,4.0,1.0,N
82311,522,1654,4.5,3.5,4.0,Y
82312,522,785,3.0,4.5,2.0,Y
82313,522,139,4.0,4.5,3.0,Y
82314,522,5196,4.0,3.5,3.0,Y
82315,522,3993,5.0,4.5,4.5,Y
82316,522,2735,0.5,0.5,3.0,N
82317,522,2790,2.5,4.5,2.5,N
82318,522,96,3.5,4.5,3.5,Y
82319,522,1170,4.0,4.0,4.5,Y
82320,522,4595,2.0,2.5,3.5,N
82321,522,4968,4.0,3.0,4.5,Y
82322,522,3360,4.0,4.5,3.5,Y
82323,522,3539,3.5,3.5,3.0,Y
82324,522,4305,4.0,4.5,4.5,Y
82325,522,2004,5.0,4.5,4.0,Y
82326,522,5050,3.5,4.5,4.5,Y
82327,522,4906,4.0,4.5,3.0,Y
82328,522,4039,4.0,3.0,4.0,Y
82329,522,4103,4.0,3.5,3.5,Y
82330,522,984,5.0,4.5,4.5,Y
82331,522,2507,4.5,4.5,3.0,Y
82332,522,4547,4.0,4.0,4.5,Y
82333,522,4138,4.5,3.5,3.5,Y
82334,522,4708,4.5,4.0,4.5,Y
82335,522,978,2.5,1.5,4.5,N
82336,522,2965,3.5,4.5,3.5,Y
82337,522,2490,2.5,1.0,2.0,N
82338,522,1744,5.0,4.0,4.0,Y
82339,522,212,3.5,2.0,3.0,Y
82340,522,2035,5.0,4.0,4.0,Y
82341,522,3115,4.0,3.5,3.0,Y
82342,522,755,1.0,4.0,3.5,N
82343,522,4662,3.0,4.0,3.5,N
82344,522,640,3.5,4.0,3.0,Y
82345,522,2401,4.5,3.0,4.0,Y
82346,522,722,2.0,3.0,2.0,N
82347,522,731,5.0,4.5,4.0,Y
82348,522,1163,4.5,4.5,3.0,Y
82349,522,1120,5.0,4.0,4.0,Y
82350,522,3778,4.0,3.0,4.0,Y
82351,522,2522,5.0,4.5,4.0,Y
82352,522,3843,2.0,2.5,1.0,N
82353,522,1389,5.0,4.5,4.5,Y
82354,522,4981,4.5,3.5,4.0,Y
82355,522,4826,4.0,4.0,4.5,Y
82356,522,5125,4.0,3.0,4.5,Y
82357,522,2467,4.5,3.0,4.5,Y
82358,522,937,2.0,3.0,2.0,N
82359,522,495,4.0,3.0,4.0,Y
82360,522,1255,4.5,3.0,4.0,Y
82361,522,242,4.5,4.5,4.0,Y
82362,522,1590,1.0,2.0,3.5,N
82363,522,2579,3.5,2.0,4.0,Y
82364,522,5205,4.0,3.0,4.5,Y
82365,522,437,2.5,4.0,2.0,N
82366,522,2921,4.5,4.5,3.5,Y
82367,522,1304,4.0,3.0,3.5,Y
82368,522,5111,1.0,1.0,3.0,N
82369,522,2821,4.5,3.0,3.0,Y
82370,522,3046,3.5,2.0,3.5,Y
82371,522,732,4.0,3.5,4.5,Y
82372,522,4134,4.0,4.5,4.0,Y
82373,522,73,4.5,3.0,4.5,Y
82374,522,5124,4.5,4.0,4.5,Y
82375,522,5082,5.0,4.5,4.0,Y
82376,522,4021,5.0,4.5,4.0,Y
82377,522,4664,4.5,3.5,3.5,Y
82378,522,1540,4.5,4.5,3.5,Y
82379,522,4823,3.5,2.5,4.5,Y
82380,522,4710,5.0,4.5,4.0,Y
82381,522,5293,4.0,3.5,4.0,Y
82382,522,1059,4.5,4.5,3.5,Y
82383,522,4181,5.0,4.0,4.5,Y
82384,522,845,3.5,2.5,2.5,Y
82385,522,3623,4.0,4.5,4.0,Y
82386,522,1118,5.0,4.5,4.0,Y
82387,522,4080,5.0,4.5,4.5,Y
82388,522,1066,5.0,4.0,4.0,Y
82389,522,2536,4.5,4.0,3.5,Y
82390,522,3033,4.0,4.5,4.5,Y
82391,522,3449,4.0,4.5,3.0,Y
82392,522,1739,5.0,4.0,4.0,Y
82393,522,5267,4.0,3.0,4.0,Y
82394,522,3646,5.0,4.5,4.5,Y
82395,522,4823,5.0,4.5,4.5,Y
82396,522,2262,4.5,4.5,3.0,Y
82397,522,5275,4.5,3.0,3.5,Y
82398,522,1749,3.5,4.5,3.5,Y
82399,522,1579,2.5,4.5,4.0,N
82400,522,4767,5.0,4.0,4.0,Y
82401,522,1309,3.5,2.5,2.5,Y
82402,522,5287,4.5,3.5,4.5,Y
82403,522,1812,5.0,4.0,4.5,Y
82404,522,344,0.5,0.0,2.5,N
82405,522,857,5.0,4.5,4.5,Y
82406,522,4244,5.0,4.5,4.5,Y
82407,522,787,5.0,4.5,4.5,Y
82408,523,2,4.5,3.0,3.0,Y
82409,523,293,5.0,4.0,4.5,Y
82410,523,317,4.0,4.5,4.5,Y
82411,523,318,5.0,4.0,4.5,Y
82412,523,356,4.5,3.5,4.0,Y
82413,523,364,5.0,4.0,4.0,Y
82414,523,367,4.5,4.5,3.0,Y
82415,523,527,4.5,4.5,3.0,Y
82416,523,587,4.5,3.5,4.0,Y
82417,523,594,4.0,3.5,3.5,Y
82418,523,745,3.0,2.5,4.5,N
82419,523,1485,4.5,4.0,4.5,Y
82420,523,1704,5.0,4.5,4.0,Y
82421,523,1721,5.0,4.5,4.5,Y
82422,523,2959,4.5,3.5,3.5,Y
82423,523,3147,5.0,4.5,4.5,Y
82424,523,3578,5.0,4.0,4.5,Y
82425,523,3949,4.5,3.5,4.5,Y
82426,523,4014,5.0,4.0,4.5,Y
82427,523,4270,4.5,4.0,3.0,Y
82428,523,4973,5.0,4.0,4.5,Y
82429,523,4993,5.0,4.5,4.0,Y
82430,523,4995,5.0,4.5,4.0,Y
82431,523,183,4.0,4.5,4.0,Y
82432,523,4178,5.0,4.0,4.5,Y
82433,523,2032,5.0,4.5,4.5,Y
82434,523,4049,5.0,4.5,4.0,Y
82435,523,548,5.0,4.5,4.0,Y
82436,523,4353,4.0,3.5,3.5,Y
82437,523,2012,4.5,4.5,3.0,Y
82438,523,339,5.0,4.5,4.5,Y
82439,523,2153,5.0,4.0,4.0,Y
82440,523,3979,5.0,4.5,4.5,Y
82441,523,4305,5.0,4.5,4.5,Y
82442,523,993,5.0,4.5,4.5,Y
82443,523,3973,5.0,4.0,4.5,Y
82444,523,4752,4.5,4.5,3.0,Y
82445,523,2542,4.5,4.0,3.0,Y
82446,523,2458,4.0,4.5,4.5,Y
82447,523,3954,5.0,4.5,4.0,Y
82448,523,3093,5.0,4.0,4.5,Y
82449,523,4347,4.5,4.0,4.5,Y
82450,523,4143,5.0,4.5,4.0,Y
82451,523,172,4.5,3.5,3.0,Y
82452,523,3996,5.0,4.0,4.0,Y
82453,523,417,4.5,3.5,3.5,Y
82454,523,1883,5.0,4.0,4.0,Y
82455,523,5083,5.0,4.0,4.0,Y
82456,523,3211,4.0,4.0,4.5,Y
82457,523,4044,5.0,4.0,4.0,Y
82458,523,2821,5.0,4.0,4.0,Y
82459,523,1605,5.0,4.5,4.5,Y
82460,523,1709,5.0,4.5,4.0,Y
82461,523,2856,5.0,4.5,4.5,Y
82462,523,759,5.0,4.5,4.5,Y
82463,523,4445,5.0,4.0,4.0,Y
82464,523,1286,3.5,2.5,2.5,Y
82465,523,4135,4.5,4.5,3.5,Y
82466,523,1987,5.0,4.0,4.0,Y
82467,523,3655,4.0,3.0,4.5,Y
82468,523,4258,4.5,3.5,4.0,Y
82469,523,5037,5.0,4.0,4.0,Y
82470,523,428,5.0,4.0,4.0,Y
82471,523,776,4.0,3.0,4.5,Y
82472,523,3981,5.0,4.5,4.0,Y
82473,523,3252,5.0,4.0,4.0,Y
82474,523,155,5.0,4.5,4.5,Y
82475,523,5166,5.0,4.0,4.0,Y
82476,523,5278,5.0,4.5,4.5,Y
82477,523,4956,5.0,4.0,4.0,Y
82478,523,4528,4.0,4.5,3.0,Y
82479,523,4481,3.5,4.5,2.5,Y
82480,523,4166,5.0,4.0,4.0,Y
82481,523,2132,4.5,4.0,4.0,Y
82482,523,5016,5.0,4.0,4.5,Y
82483,524,1,4.0,4.0,3.5,Y
82484,524,6,4.0,4.5,4.5,Y
82485,524,10,4.0,3.5,3.0,Y
82486,524,12,1.0,0.5,2.0,N
82487,524,19,3.0,3.5,2.5,Y
82488,524,20,2.0,3.0,2.0,N
82489,524,21,3.0,2.0,2.5,N
82490,524,23,2.0,1.5,2.0,N
82491,524,25,3.0,3.0,3.0,Y
82492,524,32,3.0,2.5,3.0,N
82493,524,47,5.0,4.5,4.0,Y
82494,524,50,2.0,4.0,2.0,N
82495,524,76,2.0,3.5,3.0,N
82496,524,86,3.0,2.5,3.0,N
82497,524,95,4.0,4.0,3.0,Y
82498,524,110,3.0,2.5,2.5,Y
82499,524,112,3.0,4.5,4.0,Y
82500,524,119,3.0,3.5,2.0,N
82501,524,150,5.0,4.5,4.0,Y
82502,524,151,5.0,4.0,4.0,Y
82503,524,153,3.0,4.0,2.0,N
82504,524,161,5.0,4.0,4.0,Y
82505,524,165,3.0,3.5,3.5,N
82506,524,168,2.0,2.5,1.5,N
82507,524,172,3.0,4.5,3.0,N
82508,524,173,1.0,2.5,2.0,N
82509,524,185,3.0,2.5,2.5,N
82510,524,193,2.0,4.0,2.5,N
82511,524,196,3.0,3.0,2.5,N
82512,524,204,3.0,4.0,3.5,Y
82513,524,208,1.0,0.0,2.0,N
82514,524,235,4.0,3.0,3.0,Y
82515,524,253,3.0,3.5,3.5,Y
82516,524,260,5.0,4.5,4.5,Y
82517,524,316,3.0,2.5,2.5,N
82518,524,318,1.0,3.0,1.5,N
82519,524,329,3.0,3.0,2.0,Y
82520,524,338,2.0,1.5,3.5,N
82521,524,344,3.0,2.0,3.5,Y
82522,524,349,5.0,4.0,4.0,Y
82523,524,367,5.0,4.0,4.0,Y
82524,524,368,3.0,2.5,2.5,N
82525,524,370,3.0,2.5,2.5,N
82526,524,372,2.0,2.0,4.0,N
82527,524,377,5.0,4.5,4.0,Y
82528,524,380,4.0,3.5,3.0,Y
82529,524,405,2.0,3.0,1.0,N
82530,524,442,3.0,3.5,2.0,Y
82531,524,445,3.0,2.0,3.5,N
82532,524,454,3.0,2.0,2.5,N
82533,524,457,5.0,4.0,4.0,Y
82534,524,464,2.0,2.0,1.0,N
82535,524,466,3.0,3.0,2.0,N
82536,524,474,4.0,4.0,3.0,Y
82537,524,480,4.0,3.5,4.5,Y
82538,524,485,4.0,3.5,4.0,Y
82539,524,494,5.0,4.5,4.0,Y
82540,524,508,3.0,2.5,3.5,Y
82541,524,520,3.0,3.5,3.0,N
82542,524,541,5.0,4.0,4.5,Y
82543,524,544,1.0,2.5,2.0,N
82544,524,552,4.0,3.0,4.0,Y
82545,524,553,4.0,4.0,3.0,Y
82546,524,586,3.0,2.0,3.5,Y
82547,524,587,4.0,3.5,4.5,Y
82548,524,588,4.0,4.0,3.5,Y
82549,524,589,5.0,4.5,4.5,Y
82550,524,592,3.0,4.5,4.0,Y
82551,524,593,4.0,3.5,4.5,Y
82552,524,648,3.0,3.5,3.0,N
82553,524,653,3.0,3.0,3.0,N
82554,524,707,3.0,4.0,4.5,N
82555,524,733,4.0,3.0,4.0,Y
82556,524,736,3.0,2.0,4.5,Y
82557,524,737,3.0,2.5,3.0,N
82558,524,748,4.0,4.0,3.5,Y
82559,524,762,2.0,1.5,2.0,N
82560,524,780,3.0,3.5,4.0,Y
82561,524,786,3.0,4.0,2.0,Y
82562,524,788,3.0,4.5,4.5,Y
82563,524,805,4.0,4.5,4.5,Y
82564,524,832,4.0,4.5,3.0,Y
82565,524,839,3.0,3.0,4.0,N
82566,524,880,2.0,1.5,2.5,N
82567,524,912,3.0,3.5,3.0,Y
82568,524,913,3.0,2.5,3.0,Y
82569,524,923,3.0,3.0,4.0,N
82570,524,924,4.0,4.5,4.0,Y
82571,524,969,3.0,2.5,3.5,N
82572,524,1020,3.0,2.5,3.0,Y
82573,524,1027,2.0,1.5,3.0,N
82574,524,1047,4.0,3.0,3.5,Y
82575,524,1049,4.0,3.5,3.0,Y
82576,524,1097,2.0,3.5,1.5,N
82577,524,1101,3.0,2.5,4.5,Y
82578,524,1136,5.0,4.5,4.0,Y
82579,524,1183,3.0,3.0,4.0,N
82580,524,1193,1.0,3.5,0.0,N
82581,524,1196,5.0,4.5,4.0,Y
82582,524,1197,5.0,4.5,4.0,Y
82583,524,1198,5.0,4.0,4.5,Y
82584,524,1200,5.0,4.5,4.5,Y
82585,524,1201,4.0,3.0,4.0,Y
82586,524,1208,4.0,4.0,4.5,Y
82587,524,1210,3.0,3.0,4.0,N
82588,524,1214,3.0,3.5,4.0,N
82589,524,1220,3.0,3.5,4.5,Y
82590,524,1225,5.0,4.0,4.0,Y
82591,524,1231,4.0,4.5,3.5,Y
82592,524,1233,5.0,4.0,4.5,Y
82593,524,1234,4.0,4.0,3.5,Y
82594,524,1240,4.0,3.0,4.5,Y
82595,524,1242,5.0,4.5,4.5,Y
82596,524,1246,3.0,3.0,2.5,Y
82597,524,1250,4.0,4.5,3.0,Y
82598,524,1254,3.0,3.5,4.5,N
82599,524,1266,5.0,4.5,4.5,Y
82600,524,1270,5.0,4.0,4.0,Y
82601,524,1272,4.0,4.0,3.5,Y
82602,524,1275,5.0,4.5,4.0,Y
82603,524,1278,5.0,4.5,4.5,Y
82604,524,1291,5.0,4.5,4.0,Y
82605,524,1302,3.0,2.0,4.5,Y
82606,524,1303,5.0,4.5,4.0,Y
82607,524,1356,4.0,4.5,3.5,Y
82608,524,1370,3.0,2.0,3.0,Y
82609,524,1374,5.0,4.0,4.5,Y
82610,524,1376,4.0,4.0,3.5,Y
82611,524,1385,4.0,3.5,4.0,Y
82612,524,1390,3.0,3.0,3.5,Y
82613,524,2019,4.0,4.5,3.0,Y
82614,525,1,4.0,4.0,4.5,Y
82615,525,2,3.5,4.5,2.5,Y
82616,525,34,3.0,2.5,2.5,Y
82617,525,39,4.5,4.0,3.5,Y
82618,525,47,3.5,2.5,3.0,Y
82619,525,48,3.0,2.0,4.0,N
82620,525,50,4.5,3.5,3.5,Y
82621,525,62,3.5,2.0,4.0,Y
82622,525,107,3.5,2.0,4.5,Y
82623,525,150,4.0,4.0,3.0,Y
82624,525,158,3.5,3.0,2.0,Y
82625,525,180,3.5,4.5,2.0,Y
82626,525,223,3.5,2.5,3.0,Y
82627,525,236,4.0,3.0,4.5,Y
82628,525,260,4.0,3.0,4.0,Y
82629,525,292,3.5,3.0,3.0,Y
82630,525,293,4.0,4.5,3.5,Y
82631,525,317,3.5,3.0,3.0,Y
82632,525,318,4.5,3.0,4.0,Y
82633,525,339,3.5,3.5,3.5,Y
82634,525,356,4.0,3.5,3.5,Y
82635,525,364,4.0,3.5,4.5,Y
82636,525,367,3.5,3.0,3.5,Y
82637,525,374,2.5,4.5,3.5,N
82638,525,377,3.5,4.5,4.0,Y
82639,525,380,4.5,3.5,3.0,Y
82640,525,457,3.5,2.5,2.5,Y
82641,525,480,4.0,4.5,4.5,Y
82642,525,500,3.5,3.0,4.5,Y
82643,525,520,4.5,4.0,3.5,Y
82644,525,527,4.0,4.0,4.5,Y
82645,525,551,4.0,4.5,3.0,Y
82646,525,558,2.5,1.0,2.5,N
82647,525,586,3.5,3.5,4.0,Y
82648,525,588,3.5,2.5,4.5,Y
82649,525,593,3.5,3.5,3.5,Y
82650,525,594,1.5,0.0,4.5,N
82651,525,595,3.5,4.5,2.5,Y
82652,525,596,1.5,2.5,1.0,N
82653,525,597,4.0,3.5,3.5,Y
82654,525,608,4.5,4.5,3.5,Y
82655,525,616,3.5,2.0,4.5,Y
82656,525,673,2.5,1.5,4.5,N
82657,525,733,4.0,4.0,3.5,Y
82658,525,750,3.5,2.0,4.0,Y
82659,525,783,2.0,3.0,3.5,N
82660,525,899,4.5,3.0,3.0,Y
82661,525,902,4.0,4.0,4.5,Y
82662,525,914,4.0,3.5,4.5,Y
82663,525,915,3.5,3.5,3.5,Y
82664,525,916,4.0,3.0,3.0,Y
82665,525,919,3.5,4.0,3.0,Y
82666,525,920,3.5,4.0,2.5,Y
82667,525,953,3.5,3.5,3.5,Y
82668,525,1022,3.0,2.5,2.0,N
82669,525,1028,4.5,3.5,3.0,Y
82670,525,1029,1.5,1.5,4.0,N
82671,525,1031,3.5,4.5,4.0,Y
82672,525,1032,2.5,2.5,3.5,N
82673,525,1033,3.0,2.5,3.0,N
82674,525,1035,4.5,4.5,4.5,Y
82675,525,1036,4.5,3.0,4.5,Y
82676,525,1073,3.5,4.0,4.0,Y
82677,525,1079,4.5,3.5,4.0,Y
82678,525,1080,4.5,3.0,4.0,Y
82679,525,1088,4.5,4.0,3.5,Y
82680,525,1101,3.5,3.0,3.0,Y
82681,525,1136,4.5,4.0,3.0,Y
82682,525,1196,4.5,3.5,4.0,Y
82683,525,1197,4.5,3.0,4.5,Y
82684,525,1198,4.0,3.5,3.5,Y
82685,525,1206,3.5,2.0,4.5,Y
82686,525,1210,4.0,4.5,4.0,Y
82687,525,1220,4.0,4.0,4.5,Y
82688,525,1222,3.5,4.0,2.5,Y
82689,525,1246,4.5,3.5,3.5,Y
82690,525,1259,4.0,3.5,3.5,Y
82691,525,1265,4.0,3.5,4.0,Y
82692,525,1270,4.0,4.5,4.5,Y
82693,525,1282,3.5,3.5,2.5,Y
82694,525,1288,4.0,3.0,3.0,Y
82695,525,1307,3.5,4.5,3.0,Y
82696,525,1380,4.5,4.5,3.5,Y
82697,525,1381,2.5,4.0,2.5,N
82698,525,1394,4.0,4.0,3.5,Y
82699,525,1517,3.0,2.0,3.5,Y
82700,525,1527,4.5,3.0,4.5,Y
82701,525,1566,3.5,3.0,4.0,Y
82702,525,1569,4.0,4.0,4.5,Y
82703,525,1639,3.5,2.0,2.0,Y
82704,525,1682,4.5,4.0,3.5,Y
82705,525,1688,3.5,3.0,3.0,Y
82706,525,1760,3.0,2.0,3.0,Y
82707,525,1777,3.5,3.5,4.5,Y
82708,525,1784,3.5,3.5,3.0,Y
82709,525,1907,3.5,4.0,3.5,Y
82710,525,1923,3.0,2.0,3.5,Y
82711,525,1947,3.0,4.5,2.0,Y
82712,525,1951,3.0,4.5,2.5,N
82713,525,1954,3.5,3.5,3.5,Y
82714,525,1968,4.5,3.0,4.5,Y
82715,525,2005,3.5,4.0,4.0,Y
82716,525,2006,3.5,4.5,2.5,Y
82717,525,2018,1.5,0.5,1.5,N
82718,525,2048,3.5,4.0,4.5,Y
82719,525,2078,4.0,4.5,3.5,Y
82720,525,2080,2.0,2.0,1.5,N
82721,525,2081,3.5,2.0,3.5,Y
82722,525,2083,4.5,4.5,3.0,Y
82723,525,2085,3.5,4.0,2.0,Y
82724,525,2087,3.0,2.0,4.0,Y
82725,525,2089,3.0,2.0,2.5,N
82726,525,2096,4.0,3.0,3.0,Y
82727,525,2100,4.0,3.5,3.0,Y
82728,525,2139,3.5,2.0,2.0,Y
82729,525,2142,3.5,2.5,3.0,Y
82730,525,2144,4.0,3.5,3.0,Y
82731,525,2145,3.5,3.0,4.5,Y
82732,525,2161,3.5,2.5,4.5,Y
82733,525,2174,3.5,4.5,2.5,Y
82734,525,2248,3.0,4.0,2.0,Y
82735,525,2291,4.0,3.5,3.5,Y
82736,525,2324,4.0,4.0,3.0,Y
82737,525,2394,3.0,4.5,3.0,N
82738,525,2396,4.0,4.0,3.5,Y
82739,525,2398,4.5,3.5,4.5,Y
82740,525,2406,4.0,3.0,4.5,Y
82741,525,2502,4.5,4.5,3.0,Y
82742,525,2571,4.0,4.5,4.0,Y
82743,525,2572,4.0,3.5,3.5,Y
82744,525,2628,3.0,3.5,2.5,Y
82745,525,2657,4.5,4.0,3.0,Y
82746,525,2687,3.0,2.0,3.0,N
82747,525,2716,4.0,4.5,3.5,Y
82748,525,2746,3.5,2.5,3.0,Y
82749,525,2788,4.0,3.5,3.5,Y
82750,525,2858,4.0,4.0,3.5,Y
82751,525,2916,3.5,3.5,3.0,Y
82752,525,2918,4.5,4.0,3.5,Y
82753,525,2942,3.5,2.0,4.5,Y
82754,525,2947,4.0,3.5,3.5,Y
82755,525,2959,3.5,4.0,4.0,Y
82756,525,2987,4.0,4.5,4.5,Y
82757,525,2997,4.5,4.5,4.0,Y
82758,525,3000,4.0,4.0,3.0,Y
82759,525,3033,4.0,4.5,3.5,Y
82760,525,3034,4.0,3.0,4.5,Y
82761,525,3052,4.5,3.5,3.0,Y
82762,525,3114,4.0,4.5,3.0,Y
82763,525,3301,3.5,4.5,4.0,Y
82764,525,3397,3.0,2.0,3.5,Y
82765,525,3408,3.5,3.0,3.5,Y
82766,525,3421,4.0,4.5,3.0,Y
82767,525,3481,4.0,4.5,3.0,Y
82768,525,3483,4.0,4.5,4.5,Y
82769,525,3489,3.5,4.5,4.0,Y
82770,525,3549,3.5,2.5,4.0,Y
82771,525,3556,4.5,3.5,3.5,Y
82772,525,3578,3.5,4.5,4.5,Y
82773,525,3671,4.0,4.5,3.0,Y
82774,525,3751,3.0,3.0,3.5,N
82775,525,3793,3.0,4.0,2.0,N
82776,525,3825,3.0,3.5,2.5,Y
82777,525,3882,3.5,2.0,3.0,Y
82778,525,3897,4.5,3.5,3.5,Y
82779,525,3911,4.5,4.5,4.5,Y
82780,525,3916,4.5,3.5,3.5,Y
82781,525,3948,2.0,3.5,1.5,N
82782,525,3949,4.0,4.0,4.0,Y
82783,525,3967,3.5,2.5,2.5,Y
82784,525,3969,2.5,2.0,4.0,N
82785,525,3977,3.0,2.0,3.5,Y
82786,525,3979,0.5,2.5,1.0,N
82787,525,3988,3.0,2.5,3.5,Y
82788,525,3996,4.5,4.5,4.5,Y
82789,525,4014,4.0,4.0,4.5,Y
82790,525,4015,2.0,2.0,2.0,N
82791,525,4016,4.0,3.0,3.5,Y
82792,525,4018,2.5,1.5,4.5,N
82793,525,4022,3.5,2.0,4.5,Y
82794,525,4025,4.0,4.0,4.0,Y
82795,525,4054,3.0,4.0,4.5,N
82796,525,4069,3.0,3.5,4.0,Y
82797,525,4226,4.0,3.0,3.5,Y
82798,525,4232,3.5,2.0,2.0,Y
82799,525,4246,3.5,2.0,3.5,Y
82800,525,4248,3.5,2.5,3.0,Y
82801,525,4299,4.0,4.5,3.0,Y
82802,525,4306,3.5,3.0,3.0,Y
82803,525,4308,4.0,3.5,4.0,Y
82804,525,4366,2.5,2.0,3.5,N
82805,525,4367,3.5,4.0,4.5,Y
82806,525,4370,2.5,4.0,4.0,N
82807,525,4447,4.5,4.0,3.0,Y
82808,525,4639,2.5,3.0,4.5,N
82809,525,4642,4.0,3.0,4.5,Y
82810,525,4700,3.5,2.0,2.0,Y
82811,525,4718,1.0,3.0,0.5,N
82812,525,4720,4.0,3.5,3.5,Y
82813,525,4728,1.5,1.0,2.0,N
82814,525,4734,4.0,3.0,3.0,Y
82815,525,4816,4.0,4.0,3.5,Y
82816,525,4823,3.0,3.5,2.5,Y
82817,525,4857,3.5,2.5,3.0,Y
82818,525,4878,4.0,4.0,3.5,Y
82819,525,4886,3.5,2.0,2.0,Y
82820,525,4896,3.0,3.5,2.5,Y
82821,525,4963,4.5,3.5,3.0,Y
82822,525,4973,4.5,3.0,3.0,Y
82823,525,4975,2.5,3.5,2.5,N
82824,525,4979,4.5,3.0,4.0,Y
82825,525,4992,2.0,1.0,4.5,N
82826,525,4995,3.5,4.5,3.0,Y
82827,525,5013,4.5,3.5,3.5,Y
82828,525,5014,3.5,3.5,2.0,Y
82829,525,5064,4.0,3.5,4.5,Y
82830,525,5066,3.5,4.0,2.0,Y
82831,525,5159,3.5,4.0,4.5,Y
82832,525,5218,3.0,2.5,4.0,Y
82833,525,5266,3.5,4.5,2.5,Y
82834,525,5283,3.0,3.0,3.0,N
82835,525,3979,2.0,2.0,1.0,N
82836,525,1702,2.5,4.5,2.0,N
82837,525,1394,3.5,4.5,3.0,Y
82838,525,3787,3.5,4.0,3.0,Y
82839,525,3627,2.5,4.5,4.0,N
82840,525,3593,3.5,2.0,3.0,Y
82841,525,4241,4.5,4.0,4.0,Y
82842,525,3811,2.5,3.5,2.0,N
82843,525,174,4.0,4.0,3.0,Y
82844,525,959,0.5,4.0,4.0,N
82845,525,4870,3.5,2.0,2.0,Y
82846,525,814,3.5,4.0,2.5,Y
82847,525,4852,4.0,3.0,4.0,Y
82848,525,3987,3.0,2.0,2.5,N
82849,525,400,4.0,4.5,3.5,Y
82850,525,1576,3.5,2.0,2.0,Y
82851,525,1097,4.5,4.0,3.0,Y
82852,525,1520,3.5,4.0,4.5,Y
82853,525,471,2.5,1.5,4.0,N
82854,525,1078,2.0,1.5,3.5,N
82855,525,3253,1.0,3.5,2.5,N
82856,525,4265,3.5,3.0,2.0,Y
82857,525,2750,3.5,3.5,3.5,Y
82858,525,1806,4.0,4.0,4.0,Y
82859,525,4775,4.5,4.0,3.5,Y
82860,525,4814,2.5,4.0,3.5,N
82861,525,4149,4.5,3.0,3.5,Y
82862,525,1306,4.0,3.0,4.0,Y
82863,525,2440,4.0,3.0,3.5,Y
82864,525,4852,3.5,4.5,3.5,Y
82865,525,5171,4.5,3.5,4.0,Y
82866,525,697,2.0,4.5,3.5,N
82867,525,4120,4.0,4.5,3.0,Y
82868,525,5160,4.0,3.5,3.0,Y
82869,525,2522,4.0,4.0,4.0,Y
